История перемещений робота
Формат: {A, V, U}
[70911] {A=286.48, V=5, U=2}
[70912] {A=286.48, V=5, U=2}
[70913] {A=286.48, V=5, U=2}
[70914] {A=229.18, V=6, U=0}
[70915] {A=229.18, V=5, U=2}
[70916] {A=229.18, V=6, U=0}
[70917] {A=229.18, V=5, U=0}
[70918] {A=229.18, V=5, U=0}
[70919] {A=229.18, V=5, U=0}
[70920] {A=229.18, V=5, U=0}
[70921] {A=286.48, V=5, U=2}
[70922] {A=286.48, V=5, U=2}
[70923] {A=286.48, V=5, U=2}
[70924] {A=286.48, V=5, U=2}
[70925] {A=286.48, V=5, U=2}
[70926] {A=286.48, V=6, U=0}
[70927] {A=286.48, V=5, U=2}
[70928] {A=229.18, V=6, U=0}
[70929] {A=229.18, V=5, U=0}
[70930] {A=229.18, V=5, U=0}
[70931] {A=229.18, V=5, U=0}
[70932] {A=286.48, V=5, U=2}
[70933] {A=286.48, V=5, U=2}
[70934] {A=286.48, V=5, U=2}
[70935] {A=286.48, V=5, U=2}
[70936] {A=229.18, V=6, U=0}
[70937] {A=229.18, V=5, U=0}
[70938] {A=229.18, V=5, U=0}
[70939] {A=229.18, V=5, U=0}
[70940] {A=286.48, V=5, U=2}
[70941] {A=286.48, V=5, U=2}
[70942] {A=286.48, V=5, U=2}
[70943] {A=286.48, V=5, U=2}
[70944] {A=229.18, V=6, U=0}
[70945] {A=229.18, V=5, U=0}
[70946] {A=229.18, V=5, U=0}
[70947] {A=229.18, V=5, U=0}
[70948] {A=286.48, V=5, U=2}
[70949] {A=286.48, V=5, U=2}
[70950] {A=286.48, V=5, U=2}
[70951] {A=286.48, V=5, U=2}
[70952] {A=229.18, V=6, U=0}
[70953] {A=229.18, V=5, U=0}
[70954] {A=229.18, V=5, U=0}
[70955] {A=229.18, V=5, U=0}
[70956] {A=286.48, V=5, U=2}
[70957] {A=286.48, V=5, U=2}
[70958] {A=286.48, V=5, U=2}
[70959] {A=286.48, V=5, U=2}
[70960] {A=229.18, V=6, U=0}
[70961] {A=229.18, V=5, U=0}
[70962] {A=229.18, V=5, U=0}
[70963] {A=229.18, V=5, U=0}
[70964] {A=286.48, V=5, U=2}
[70965] {A=286.48, V=5, U=2}
[70966] {A=286.48, V=5, U=2}
[70967] {A=286.48, V=5, U=2}
[70968] {A=229.18, V=6, U=0}
[70969] {A=229.18, V=5, U=0}
[70970] {A=229.18, V=5, U=0}
[70971] {A=229.18, V=5, U=0}
[70972] {A=286.48, V=5, U=2}
[70973] {A=286.48, V=5, U=2}
[70974] {A=286.48, V=5, U=2}
[70975] {A=286.48, V=5, U=2}
[70976] {A=229.18, V=6, U=0}
[70977] {A=229.18, V=5, U=0}
[70978] {A=229.18, V=5, U=0}
[70979] {A=229.18, V=5, U=0}
[70980] {A=286.48, V=5, U=2}
[70981] {A=286.48, V=5, U=2}
[70982] {A=286.48, V=5, U=2}
[70983] {A=286.48, V=5, U=2}
[70984] {A=229.18, V=6, U=0}
[70985] {A=229.18, V=5, U=0}
[70986] {A=229.18, V=5, U=0}
[70987] {A=229.18, V=5, U=0}
[70988] {A=286.48, V=5, U=2}
[70989] {A=286.48, V=5, U=2}
[70990] {A=286.48, V=5, U=2}
[70991] {A=286.48, V=5, U=2}
[70992] {A=229.18, V=6, U=0}
[70993] {A=229.18, V=5, U=0}
[70994] {A=229.18, V=5, U=0}
[70995] {A=229.18, V=5, U=0}
[70996] {A=286.48, V=5, U=2}
[70997] {A=286.48, V=5, U=2}
[70998] {A=286.48, V=5, U=2}
[70999] {A=286.48, V=5, U=2}
[71000] {A=229.18, V=6, U=0}
[71001] {A=229.18, V=5, U=0}
[71002] {A=229.18, V=5, U=0}
[71003] {A=286.48, V=5, U=2}
[71004] {A=286.48, V=5, U=2}
[71005] {A=229.18, V=5, U=0}
[71006] {A=229.18, V=5, U=0}
[71007] {A=286.48, V=5, U=2}
[71008] {A=286.48, V=5, U=2}
[71009] {A=229.18, V=5, U=0}
[71010] {A=229.18, V=5, U=0}
[71011] {A=286.48, V=5, U=2}
[71012] {A=286.48, V=5, U=2}
[71013] {A=229.18, V=5, U=0}
[71014] {A=229.18, V=5, U=0}
[71015] {A=286.48, V=5, U=2}
[71016] {A=286.48, V=5, U=2}
[71017] {A=229.18, V=5, U=0}
[71018] {A=229.18, V=5, U=0}
[71019] {A=286.48, V=5, U=2}
[71020] {A=286.48, V=5, U=2}
[71021] {A=229.18, V=5, U=0}
[71022] {A=229.18, V=5, U=0}
[71023] {A=286.48, V=5, U=2}
[71024] {A=286.48, V=5, U=2}
[71025] {A=286.48, V=5, U=2}
[71026] {A=229.18, V=6, U=0}
[71027] {A=229.18, V=5, U=0}
[71028] {A=229.18, V=5, U=0}
[71029] {A=229.18, V=5, U=0}
[71030] {A=286.48, V=5, U=2}
[71031] {A=286.48, V=5, U=2}
[71032] {A=286.48, V=5, U=2}
[71033] {A=286.48, V=5, U=2}
[71034] {A=229.18, V=6, U=0}
[71035] {A=229.18, V=5, U=0}
[71036] {A=229.18, V=5, U=0}
[71037] {A=229.18, V=5, U=0}
[71038] {A=286.48, V=5, U=2}
[71039] {A=286.48, V=5, U=2}
[71040] {A=286.48, V=5, U=2}
[71041] {A=286.48, V=5, U=2}
[71042] {A=229.18, V=6, U=0}
[71043] {A=229.18, V=5, U=0}
[71044] {A=229.18, V=5, U=0}
[71045] {A=229.18, V=5, U=0}
[71046] {A=286.48, V=5, U=2}
[71047] {A=286.48, V=5, U=2}
[71048] {A=286.48, V=5, U=2}
[71049] {A=286.48, V=5, U=2}
[71050] {A=229.18, V=6, U=0}
[71051] {A=229.18, V=5, U=0}
[71052] {A=229.18, V=5, U=0}
[71053] {A=229.18, V=5, U=0}
[71054] {A=286.48, V=5, U=1}
[71055] {A=286.48, V=5, U=2}
[71056] {A=286.48, V=5, U=2}
[71057] {A=286.48, V=5, U=2}
[71058] {A=286.48, V=5, U=2}
[71059] {A=286.48, V=6, U=0}
[71060] {A=229.18, V=5, U=0}
[71061] {A=229.18, V=5, U=0}
[71062] {A=286.48, V=5, U=2}
[71063] {A=286.48, V=5, U=2}
[71064] {A=229.18, V=5, U=0}
[71065] {A=229.18, V=5, U=0}
[71066] {A=286.48, V=5, U=2}
[71067] {A=286.48, V=5, U=2}
[71068] {A=229.18, V=5, U=0}
[71069] {A=286.48, V=5, U=2}
[71070] {A=229.18, V=5, U=0}
[71071] {A=229.18, V=5, U=0}
[71072] {A=286.48, V=5, U=2}
[71073] {A=286.48, V=5, U=2}
[71074] {A=229.18, V=5, U=0}
[71075] {A=229.18, V=5, U=0}
[71076] {A=286.48, V=5, U=2}
[71077] {A=286.48, V=5, U=0}
[71078] {A=286.48, V=5, U=2}
[71079] {A=286.48, V=5, U=2}
[71080] {A=286.48, V=5, U=2}
[71081] {A=229.18, V=6, U=0}
[71082] {A=229.18, V=5, U=0}
[71083] {A=229.18, V=5, U=0}
[71084] {A=229.18, V=5, U=0}
[71085] {A=286.48, V=5, U=2}
[71086] {A=286.48, V=5, U=2}
[71087] {A=286.48, V=5, U=2}
[71088] {A=286.48, V=5, U=2}
[71089] {A=229.18, V=6, U=0}
[71090] {A=229.18, V=5, U=0}
[71091] {A=229.18, V=5, U=0}
[71092] {A=229.18, V=5, U=0}
[71093] {A=286.48, V=5, U=2}
[71094] {A=286.48, V=5, U=2}
[71095] {A=286.48, V=5, U=2}
[71096] {A=286.48, V=5, U=2}
[71097] {A=229.18, V=6, U=0}
[71098] {A=229.18, V=5, U=0}
[71099] {A=229.18, V=5, U=0}
[71100] {A=229.18, V=5, U=0}
[71101] {A=286.48, V=5, U=2}
[71102] {A=286.48, V=5, U=2}
[71103] {A=286.48, V=5, U=2}
[71104] {A=286.48, V=5, U=2}
[71105] {A=229.18, V=6, U=0}
[71106] {A=229.18, V=5, U=0}
[71107] {A=229.18, V=5, U=0}
[71108] {A=229.18, V=5, U=0}
[71109] {A=286.48, V=5, U=2}
[71110] {A=286.48, V=5, U=2}
[71111] {A=286.48, V=5, U=2}
[71112] {A=286.48, V=5, U=2}
[71113] {A=229.18, V=6, U=0}
[71114] {A=229.18, V=5, U=0}
[71115] {A=229.18, V=5, U=0}
[71116] {A=229.18, V=5, U=0}
[71117] {A=286.48, V=5, U=2}
[71118] {A=286.48, V=5, U=2}
[71119] {A=286.48, V=5, U=2}
[71120] {A=286.48, V=5, U=2}
[71121] {A=229.18, V=6, U=0}
[71122] {A=229.18, V=5, U=0}
[71123] {A=229.18, V=5, U=0}
[71124] {A=229.18, V=5, U=0}
[71125] {A=286.48, V=5, U=2}
[71126] {A=286.48, V=5, U=2}
[71127] {A=286.48, V=5, U=2}
[71128] {A=286.48, V=5, U=2}
[71129] {A=229.18, V=6, U=0}
[71130] {A=229.18, V=5, U=0}
[71131] {A=229.18, V=5, U=0}
[71132] {A=229.18, V=5, U=0}
[71133] {A=286.48, V=5, U=2}
[71134] {A=286.48, V=5, U=2}
[71135] {A=286.48, V=5, U=2}
[71136] {A=286.48, V=5, U=2}
[71137] {A=229.18, V=6, U=0}
[71138] {A=229.18, V=5, U=0}
[71139] {A=229.18, V=5, U=0}
[71140] {A=229.18, V=5, U=0}
[71141] {A=286.48, V=5, U=2}
[71142] {A=286.48, V=5, U=2}
[71143] {A=286.48, V=5, U=2}
[71144] {A=286.48, V=5, U=2}
[71145] {A=229.18, V=6, U=0}
[71146] {A=229.18, V=5, U=0}
[71147] {A=229.18, V=5, U=0}
[71148] {A=229.18, V=5, U=0}
[71149] {A=286.48, V=5, U=2}
[71150] {A=286.48, V=5, U=2}
[71151] {A=286.48, V=5, U=2}
[71152] {A=286.48, V=5, U=2}
[71153] {A=286.48, V=6, U=0}
[71154] {A=229.18, V=5, U=0}
[71155] {A=229.18, V=5, U=0}
[71156] {A=286.48, V=5, U=2}
[71157] {A=286.48, V=5, U=2}
[71158] {A=229.18, V=5, U=0}
[71159] {A=229.18, V=5, U=0}
[71160] {A=286.48, V=5, U=2}
[71161] {A=286.48, V=5, U=2}
[71162] {A=229.18, V=5, U=0}
[71163] {A=229.18, V=5, U=0}
[71164] {A=286.48, V=5, U=2}
[71165] {A=286.48, V=5, U=2}
[71166] {A=229.18, V=5, U=0}
[71167] {A=229.18, V=5, U=0}
[71168] {A=286.48, V=5, U=2}
[71169] {A=286.48, V=5, U=2}
[71170] {A=286.48, V=5, U=2}
[71171] {A=229.18, V=6, U=0}
[71172] {A=229.18, V=5, U=0}
[71173] {A=229.18, V=5, U=0}
[71174] {A=229.18, V=5, U=0}
[71175] {A=286.48, V=5, U=2}
[71176] {A=286.48, V=5, U=2}
[71177] {A=286.48, V=5, U=2}
[71178] {A=286.48, V=5, U=2}
[71179] {A=229.18, V=6, U=0}
[71180] {A=229.18, V=5, U=0}
[71181] {A=229.18, V=5, U=0}
[71182] {A=229.18, V=5, U=0}
[71183] {A=286.48, V=5, U=2}
[71184] {A=286.48, V=5, U=2}
[71185] {A=286.48, V=5, U=2}
[71186] {A=286.48, V=5, U=2}
[71187] {A=229.18, V=6, U=0}
[71188] {A=229.18, V=5, U=0}
[71189] {A=229.18, V=5, U=0}
[71190] {A=229.18, V=5, U=0}
[71191] {A=286.48, V=5, U=2}
[71192] {A=286.48, V=5, U=2}
[71193] {A=286.48, V=5, U=2}
[71194] {A=286.48, V=5, U=2}
[71195] {A=229.18, V=6, U=0}
[71196] {A=229.18, V=5, U=0}
[71197] {A=229.18, V=5, U=0}
[71198] {A=229.18, V=5, U=0}
[71199] {A=286.48, V=5, U=2}
[71200] {A=286.48, V=5, U=2}
[71201] {A=286.48, V=5, U=2}
[71202] {A=286.48, V=5, U=2}
[71203] {A=229.18, V=6, U=0}
[71204] {A=229.18, V=5, U=0}
[71205] {A=229.18, V=5, U=0}
[71206] {A=229.18, V=5, U=0}
[71207] {A=286.48, V=5, U=2}
[71208] {A=286.48, V=5, U=2}
[71209] {A=286.48, V=5, U=2}
[71210] {A=286.48, V=5, U=2}
[71211] {A=229.18, V=6, U=0}
[71212] {A=229.18, V=5, U=0}
[71213] {A=229.18, V=5, U=0}
[71214] {A=286.48, V=5, U=2}
[71215] {A=286.48, V=5, U=2}
[71216] {A=229.18, V=5, U=0}
[71217] {A=229.18, V=5, U=0}
[71218] {A=286.48, V=5, U=2}
[71219] {A=286.48, V=5, U=2}
[71220] {A=229.18, V=5, U=0}
[71221] {A=229.18, V=5, U=0}
[71222] {A=286.48, V=5, U=2}
[71223] {A=286.48, V=5, U=2}
[71224] {A=229.18, V=5, U=0}
[71225] {A=229.18, V=5, U=0}
[71226] {A=286.48, V=5, U=2}
[71227] {A=286.48, V=5, U=2}
[71228] {A=229.18, V=5, U=0}
[71229] {A=229.18, V=5, U=0}
[71230] {A=286.48, V=5, U=2}
[71231] {A=286.48, V=5, U=2}
[71232] {A=286.48, V=5, U=2}
[71233] {A=229.18, V=6, U=0}
[71234] {A=229.18, V=5, U=0}
[71235] {A=229.18, V=5, U=0}
[71236] {A=229.18, V=5, U=0}
[71237] {A=286.48, V=5, U=2}
[71238] {A=286.48, V=5, U=2}
[71239] {A=286.48, V=5, U=2}
[71240] {A=286.48, V=5, U=2}
[71241] {A=229.18, V=6, U=0}
[71242] {A=229.18, V=5, U=0}
[71243] {A=229.18, V=5, U=0}
[71244] {A=229.18, V=5, U=0}
[71245] {A=286.48, V=5, U=2}
[71246] {A=286.48, V=5, U=2}
[71247] {A=286.48, V=5, U=2}
[71248] {A=286.48, V=5, U=2}
[71249] {A=229.18, V=6, U=0}
[71250] {A=229.18, V=5, U=0}
[71251] {A=229.18, V=5, U=0}
[71252] {A=229.18, V=5, U=0}
[71253] {A=286.48, V=5, U=2}
[71254] {A=286.48, V=5, U=2}
[71255] {A=286.48, V=5, U=2}
[71256] {A=286.48, V=5, U=2}
[71257] {A=229.18, V=6, U=0}
[71258] {A=229.18, V=5, U=0}
[71259] {A=229.18, V=5, U=0}
[71260] {A=229.18, V=5, U=0}
[71261] {A=286.48, V=5, U=2}
[71262] {A=286.48, V=5, U=2}
[71263] {A=286.48, V=5, U=2}
[71264] {A=286.48, V=5, U=2}
[71265] {A=229.18, V=6, U=0}
[71266] {A=229.18, V=5, U=0}
[71267] {A=229.18, V=5, U=0}
[71268] {A=229.18, V=5, U=0}
[71269] {A=286.48, V=5, U=2}
[71270] {A=286.48, V=5, U=2}
[71271] {A=286.48, V=5, U=2}
[71272] {A=286.48, V=5, U=2}
[71273] {A=229.18, V=6, U=0}
[71274] {A=229.18, V=5, U=0}
[71275] {A=229.18, V=5, U=0}
[71276] {A=229.18, V=5, U=0}
[71277] {A=286.48, V=5, U=2}
[71278] {A=286.48, V=5, U=2}
[71279] {A=286.48, V=5, U=2}
[71280] {A=286.48, V=5, U=2}
[71281] {A=286.48, V=6, U=0}
[71282] {A=229.18, V=5, U=0}
[71283] {A=229.18, V=5, U=0}
[71284] {A=286.48, V=5, U=2}
[71285] {A=286.48, V=5, U=2}
[71286] {A=229.18, V=5, U=0}
[71287] {A=229.18, V=5, U=0}
[71288] {A=286.48, V=5, U=2}
[71289] {A=286.48, V=5, U=2}
[71290] {A=229.18, V=5, U=0}
[71291] {A=229.18, V=5, U=0}
[71292] {A=286.48, V=5, U=2}
[71293] {A=286.48, V=5, U=2}
[71294] {A=286.48, V=5, U=2}
[71295] {A=229.18, V=6, U=0}
[71296] {A=229.18, V=5, U=0}
[71297] {A=229.18, V=5, U=0}
[71298] {A=229.18, V=5, U=0}
[71299] {A=286.48, V=5, U=2}
[71300] {A=286.48, V=5, U=2}
[71301] {A=286.48, V=5, U=2}
[71302] {A=286.48, V=5, U=2}
[71303] {A=229.18, V=6, U=0}
[71304] {A=229.18, V=5, U=0}
[71305] {A=229.18, V=5, U=0}
[71306] {A=229.18, V=5, U=0}
[71307] {A=286.48, V=5, U=2}
[71308] {A=286.48, V=5, U=2}
[71309] {A=286.48, V=5, U=2}
[71310] {A=286.48, V=5, U=2}
[71311] {A=229.18, V=6, U=0}
[71312] {A=229.18, V=5, U=0}
[71313] {A=229.18, V=5, U=0}
[71314] {A=229.18, V=5, U=0}
[71315] {A=286.48, V=5, U=2}
[71316] {A=286.48, V=5, U=2}
[71317] {A=286.48, V=5, U=2}
[71318] {A=286.48, V=5, U=2}
[71319] {A=229.18, V=6, U=0}
[71320] {A=229.18, V=5, U=0}
[71321] {A=229.18, V=5, U=0}
[71322] {A=286.48, V=5, U=2}
[71323] {A=286.48, V=5, U=2}
[71324] {A=229.18, V=5, U=0}
[71325] {A=229.18, V=5, U=0}
[71326] {A=286.48, V=5, U=2}
[71327] {A=286.48, V=5, U=2}
[71328] {A=229.18, V=5, U=0}
[71329] {A=229.18, V=5, U=0}
[71330] {A=286.48, V=5, U=2}
[71331] {A=286.48, V=5, U=2}
[71332] {A=229.18, V=5, U=0}
[71333] {A=286.48, V=5, U=2}
[71334] {A=229.18, V=5, U=0}
[71335] {A=229.18, V=5, U=0}
[71336] {A=286.48, V=5, U=2}
[71337] {A=286.48, V=5, U=2}
[71338] {A=229.18, V=5, U=0}
[71339] {A=229.18, V=5, U=0}
[71340] {A=286.48, V=5, U=2}
[71341] {A=286.48, V=5, U=2}
[71342] {A=229.18, V=5, U=0}
[71343] {A=229.18, V=5, U=0}
[71344] {A=286.48, V=5, U=2}
[71345] {A=286.48, V=5, U=2}
[71346] {A=286.48, V=5, U=2}
[71347] {A=229.18, V=6, U=0}
[71348] {A=229.18, V=5, U=0}
[71349] {A=229.18, V=5, U=0}
[71350] {A=229.18, V=5, U=0}
[71351] {A=286.48, V=5, U=2}
[71352] {A=286.48, V=5, U=2}
[71353] {A=286.48, V=5, U=2}
[71354] {A=286.48, V=5, U=2}
[71355] {A=229.18, V=6, U=0}
[71356] {A=229.18, V=5, U=0}
[71357] {A=229.18, V=5, U=0}
[71358] {A=229.18, V=5, U=0}
[71359] {A=286.48, V=5, U=2}
[71360] {A=286.48, V=5, U=2}
[71361] {A=286.48, V=5, U=2}
[71362] {A=286.48, V=5, U=2}
[71363] {A=229.18, V=6, U=0}
[71364] {A=229.18, V=5, U=0}
[71365] {A=229.18, V=5, U=0}
[71366] {A=229.18, V=5, U=0}
[71367] {A=286.48, V=5, U=2}
[71368] {A=286.48, V=5, U=2}
[71369] {A=286.48, V=5, U=2}
[71370] {A=286.48, V=5, U=2}
[71371] {A=229.18, V=6, U=0}
[71372] {A=229.18, V=5, U=0}
[71373] {A=229.18, V=5, U=0}
[71374] {A=229.18, V=5, U=0}
[71375] {A=286.48, V=5, U=2}
[71376] {A=286.48, V=5, U=2}
[71377] {A=286.48, V=5, U=2}
[71378] {A=286.48, V=5, U=2}
[71379] {A=286.48, V=6, U=0}
[71380] {A=229.18, V=5, U=0}
[71381] {A=229.18, V=5, U=0}
[71382] {A=286.48, V=5, U=2}
[71383] {A=286.48, V=5, U=2}
[71384] {A=229.18, V=5, U=0}
[71385] {A=229.18, V=5, U=0}
[71386] {A=286.48, V=5, U=2}
[71387] {A=286.48, V=5, U=2}
[71388] {A=286.48, V=5, U=2}
[71389] {A=229.18, V=6, U=0}
[71390] {A=229.18, V=5, U=0}
[71391] {A=229.18, V=5, U=0}
[71392] {A=229.18, V=5, U=0}
[71393] {A=286.48, V=5, U=2}
[71394] {A=286.48, V=5, U=2}
[71395] {A=286.48, V=5, U=2}
[71396] {A=286.48, V=5, U=2}
[71397] {A=229.18, V=6, U=0}
[71398] {A=229.18, V=5, U=0}
[71399] {A=229.18, V=5, U=0}
[71400] {A=229.18, V=5, U=0}
[71401] {A=286.48, V=5, U=2}
[71402] {A=286.48, V=5, U=2}
[71403] {A=286.48, V=5, U=2}
[71404] {A=286.48, V=5, U=2}
[71405] {A=229.18, V=6, U=0}
[71406] {A=229.18, V=5, U=0}
[71407] {A=229.18, V=5, U=0}
[71408] {A=229.18, V=5, U=0}
[71409] {A=286.48, V=5, U=2}
[71410] {A=286.48, V=5, U=2}
[71411] {A=286.48, V=5, U=2}
[71412] {A=286.48, V=5, U=2}
[71413] {A=229.18, V=6, U=0}
[71414] {A=229.18, V=5, U=0}
[71415] {A=229.18, V=5, U=0}
[71416] {A=286.48, V=5, U=2}
[71417] {A=286.48, V=5, U=0}
[71418] {A=286.48, V=5, U=2}
[71419] {A=286.48, V=5, U=2}
[71420] {A=286.48, V=5, U=2}
[71421] {A=229.18, V=6, U=0}
[71422] {A=229.18, V=5, U=0}
[71423] {A=229.18, V=5, U=0}
[71424] {A=229.18, V=5, U=0}
[71425] {A=286.48, V=5, U=2}
[71426] {A=286.48, V=5, U=2}
[71427] {A=286.48, V=5, U=2}
[71428] {A=286.48, V=5, U=2}
[71429] {A=229.18, V=6, U=0}
[71430] {A=229.18, V=5, U=0}
[71431] {A=229.18, V=5, U=0}
[71432] {A=229.18, V=5, U=0}
[71433] {A=286.48, V=5, U=2}
[71434] {A=286.48, V=5, U=2}
[71435] {A=286.48, V=5, U=2}
[71436] {A=286.48, V=5, U=2}
[71437] {A=286.48, V=6, U=0}
[71438] {A=229.18, V=5, U=0}
[71439] {A=229.18, V=5, U=0}
[71440] {A=286.48, V=5, U=2}
[71441] {A=286.48, V=5, U=2}
[71442] {A=229.18, V=5, U=0}
[71443] {A=229.18, V=5, U=0}
[71444] {A=286.48, V=5, U=2}
[71445] {A=286.48, V=5, U=2}
[71446] {A=286.48, V=5, U=2}
[71447] {A=229.18, V=6, U=0}
[71448] {A=229.18, V=5, U=0}
[71449] {A=229.18, V=5, U=0}
[71450] {A=229.18, V=5, U=0}
[71451] {A=286.48, V=5, U=2}
[71452] {A=286.48, V=5, U=2}
[71453] {A=286.48, V=5, U=2}
[71454] {A=286.48, V=5, U=2}
[71455] {A=229.18, V=6, U=0}
[71456] {A=229.18, V=5, U=0}
[71457] {A=229.18, V=5, U=0}
[71458] {A=229.18, V=5, U=0}
[71459] {A=286.48, V=5, U=2}
[71460] {A=286.48, V=5, U=2}
[71461] {A=286.48, V=5, U=2}
[71462] {A=286.48, V=5, U=2}
[71463] {A=229.18, V=6, U=0}
[71464] {A=229.18, V=5, U=0}
[71465] {A=229.18, V=5, U=0}
[71466] {A=286.48, V=5, U=2}
[71467] {A=286.48, V=5, U=2}
[71468] {A=229.18, V=5, U=0}
[71469] {A=229.18, V=5, U=0}
[71470] {A=286.48, V=5, U=2}
[71471] {A=286.48, V=5, U=2}
[71472] {A=229.18, V=5, U=0}
[71473] {A=229.18, V=5, U=0}
[71474] {A=286.48, V=5, U=2}
[71475] {A=286.48, V=5, U=2}
[71476] {A=286.48, V=5, U=2}
[71477] {A=229.18, V=6, U=0}
[71478] {A=229.18, V=5, U=0}
[71479] {A=229.18, V=5, U=0}
[71480] {A=229.18, V=5, U=0}
[71481] {A=286.48, V=5, U=2}
[71482] {A=286.48, V=5, U=2}
[71483] {A=286.48, V=5, U=2}
[71484] {A=286.48, V=5, U=2}
[71485] {A=229.18, V=6, U=0}
[71486] {A=229.18, V=5, U=0}
[71487] {A=229.18, V=5, U=0}
[71488] {A=229.18, V=5, U=0}
[71489] {A=286.48, V=5, U=2}
[71490] {A=286.48, V=5, U=2}
[71491] {A=286.48, V=5, U=2}
[71492] {A=286.48, V=5, U=2}
[71493] {A=286.48, V=6, U=0}
[71494] {A=229.18, V=5, U=0}
[71495] {A=229.18, V=5, U=0}
[71496] {A=286.48, V=5, U=2}
[71497] {A=286.48, V=5, U=2}
[71498] {A=229.18, V=5, U=0}
[71499] {A=229.18, V=5, U=0}
[71500] {A=286.48, V=5, U=2}
[71501] {A=286.48, V=5, U=2}
[71502] {A=286.48, V=5, U=2}
[71503] {A=229.18, V=6, U=0}
[71504] {A=229.18, V=5, U=0}
[71505] {A=229.18, V=5, U=0}
[71506] {A=229.18, V=5, U=0}
[71507] {A=286.48, V=5, U=2}
[71508] {A=286.48, V=5, U=2}
[71509] {A=286.48, V=5, U=2}
[71510] {A=286.48, V=5, U=2}
[71511] {A=229.18, V=6, U=0}
[71512] {A=229.18, V=5, U=0}
[71513] {A=229.18, V=5, U=0}
[71514] {A=229.18, V=5, U=0}
[71515] {A=286.48, V=5, U=2}
[71516] {A=286.48, V=5, U=2}
[71517] {A=286.48, V=5, U=2}
[71518] {A=286.48, V=5, U=2}
[71519] {A=286.48, V=6, U=0}
[71520] {A=229.18, V=5, U=0}
[71521] {A=229.18, V=5, U=0}
[71522] {A=286.48, V=5, U=2}
[71523] {A=286.48, V=5, U=2}
[71524] {A=286.48, V=5, U=2}
[71525] {A=229.18, V=6, U=0}
[71526] {A=229.18, V=5, U=0}
[71527] {A=229.18, V=5, U=0}
[71528] {A=229.18, V=5, U=0}
[71529] {A=286.48, V=5, U=2}
[71530] {A=286.48, V=5, U=2}
[71531] {A=286.48, V=5, U=2}
[71532] {A=286.48, V=5, U=2}
[71533] {A=229.18, V=6, U=0}
[71534] {A=229.18, V=5, U=0}
[71535] {A=229.18, V=5, U=0}
[71536] {A=229.18, V=5, U=0}
[71537] {A=286.48, V=5, U=2}
[71538] {A=286.48, V=5, U=2}
[71539] {A=286.48, V=5, U=2}
[71540] {A=286.48, V=5, U=2}
[71541] {A=286.48, V=6, U=0}
[71542] {A=229.18, V=5, U=0}
[71543] {A=229.18, V=5, U=0}
[71544] {A=286.48, V=5, U=2}
[71545] {A=286.48, V=5, U=2}
[71546] {A=286.48, V=5, U=2}
[71547] {A=229.18, V=6, U=0}
[71548] {A=229.18, V=5, U=0}
[71549] {A=229.18, V=5, U=0}
[71550] {A=229.18, V=5, U=0}
[71551] {A=286.48, V=5, U=2}
[71552] {A=286.48, V=5, U=2}
[71553] {A=286.48, V=5, U=2}
[71554] {A=286.48, V=5, U=2}
[71555] {A=229.18, V=6, U=0}
[71556] {A=229.18, V=5, U=0}
[71557] {A=229.18, V=5, U=0}
[71558] {A=286.48, V=5, U=2}
[71559] {A=229.18, V=4, U=1}
[71560] {A=229.18, V=4, U=1}
[71561] {A=229.18, V=4, U=1}
[71562] {A=229.18, V=4, U=1}
[71563] {A=229.18, V=4, U=1}
[71564] {A=229.18, V=4, U=1}
[71565] {A=229.18, V=4, U=1}
[71566] {A=229.18, V=4, U=1}
[71567] {A=229.18, V=4, U=1}
[71568] {A=229.18, V=4, U=1}
[71569] {A=229.18, V=4, U=1}
[71570] {A=229.18, V=4, U=1}
[71571] {A=229.18, V=4, U=1}
[71572] {A=229.18, V=4, U=1}
[71573] {A=229.18, V=4, U=1}
[71574] {A=229.18, V=4, U=1}
[71575] {A=229.18, V=4, U=1}
[71576] {A=229.18, V=4, U=1}
[71577] {A=229.18, V=4, U=1}
[71578] {A=229.18, V=4, U=1}
[71579] {A=229.18, V=4, U=1}
[71580] {A=229.18, V=4, U=1}
[71581] {A=229.18, V=4, U=1}
[71582] {A=229.18, V=4, U=1}
[71583] {A=229.18, V=4, U=1}
[71584] {A=229.18, V=4, U=1}
[71585] {A=229.18, V=4, U=1}
[71586] {A=229.18, V=4, U=1}
[71587] {A=229.18, V=4, U=1}
[71588] {A=229.18, V=4, U=1}
[71589] {A=229.18, V=4, U=1}
[71590] {A=229.18, V=4, U=1}
[71591] {A=171.89, V=4, U=1}
[71592] {A=171.89, V=4, U=1}
[71593] {A=171.89, V=4, U=1}
[71594] {A=171.89, V=4, U=1}
[71595] {A=171.89, V=4, U=1}
[71596] {A=171.89, V=4, U=1}
[71597] {A=171.89, V=4, U=1}
[71598] {A=171.89, V=4, U=1}
[71599] {A=171.89, V=4, U=1}
[71600] {A=171.89, V=4, U=1}
[71601] {A=171.89, V=4, U=1}
[71602] {A=171.89, V=4, U=1}
[71603] {A=171.89, V=4, U=1}
[71604] {A=171.89, V=4, U=1}
[71605] {A=171.89, V=4, U=1}
[71606] {A=114.59, V=4, U=1}
[71607] {A=114.59, V=4, U=1}
[71608] {A=114.59, V=4, U=1}
[71609] {A=114.59, V=4, U=1}
